X (g),Y (g),Z (g),Timestamp,time (s)
0.97,-0.21,0.42,2025-02-11 14:57:57.132490,430
1.02,-0.18,0.41,2025-02-11 14:57:57.147581,431
1.07,-0.16,0.39,2025-02-11 14:57:57.148564,432
1.13,-0.15,0.38,2025-02-11 14:57:57.176721,433
1.17,-0.13,0.38,2025-02-11 14:57:57.177647,434
1.21,-0.13,0.37,2025-02-11 14:57:57.178877,435
1.25,-0.13,0.36,2025-02-11 14:57:57.180401,436
1.28,-0.13,0.36,2025-02-11 14:57:57.192437,437
1.31,-0.14,0.36,2025-02-11 14:57:57.207455,438
1.34,-0.17,0.36,2025-02-11 14:57:57.221709,439
1.34,-0.18,0.36,2025-02-11 14:57:57.222663,440
1.34,-0.22,0.37,2025-02-11 14:57:57.224514,441
1.33,-0.26,0.37,2025-02-11 14:57:57.252336,442
1.32,-0.28,0.38,2025-02-11 14:57:57.253339,443
1.34,-0.31,0.4,2025-02-11 14:57:57.255127,444
